AAGE,male
AARON,male
ABDUL,male
ABISCH,male
ABRAHAM,male
ABU BAKR,male
ACHILLE,male
ACHIM,male
ACHMED,male
ADA,female
ADALBERO,male
ADALBERT,male
ADAM,male
ADELAIDE,female
ADELBERT,male
ADELE,female
ADELGUNDE,female
ADELHEID,female
ADELINA,female
ADELMA,female
ADI,male
ADINA,female
ADIS,male
ADMIR,male
ADNAN,male
ADOLF,male
ADOLFINE,female
ADOLFO,male
ADOLPH,male
ADOLPHINE,female
ADONIS,male
ADRIAEN,male
ADRIAN,male
ADRIANA,female
ADRIANE,female
ADRIANNA,female
ADRIANO,male
ADRIANUS,male
ADRIEN,male
ADRIENNE,female
AEGIDIUS,male
AELRED,male
AEMILIAN,male
AENNE,female
AGATHA,female
AGATHE,female
AGLAIA,female
AGLAJA,female
AGNES,female
AGNESE,female
AGNIESZKA,female
AGNÈS,female
AGOSTINO,male
AHMET,male
AIDA,female
AISHA,female
AISLINN,female
AL,male
ALADAR,male
ALADÁR,male
ALAN,male
ALBA,female
ALBAN,male
ALBERICH,male
ALBERT,male
ALBERTA,female
ALBERTINA,female
ALBERTINE,female
ALBERTO,male
ALBIN,male
ALBINE,female
ALBINO,male
ALBRECHT,male
ALCUIN,male
ALDEMAR,male
ALDO,male
ALEKSA,male
ALEKSANDAR,male
ALEKSANDER,male
ALEKSANDR,male
ALEKSANDRA,female
ALEKSEJ,male
ALEN,male
ALENA,female
ALENKA,female
ALESSANDRO,male
ALESSIO,male
ALEV,female
ALEX,male
ALEXANDAR,male
ALEXANDER,male
ALEXANDR,male
ALEXANDRA,female
ALEXANDRE,male
ALEXANDRINE,female
ALEXEI,male
ALEXEJ,male
ALEXEY,male
ALEXIA,female
ALEXIS,male
ALEXIUS,male
ALF,male
ALFONS,male
ALFONSO,male
ALFRED,male
ALFREDA,female
ALFREDO,male
ALFRÉD,male
ALI,male
ALICA,female
ALICE,female
ALICIA,female
ALICJA,female
ALINA,female
ALINE,female
ALISA,female
ALISAR,female
ALISSA,female
ALJOSCHA,male
ALLAN,male
ALLEGRA,female
ALLISON,female
ALMA,female
ALMEDINA,female
ALMINA,female
ALMUT,female
ALMUTH,female
ALOIS,male
ALOISIA,female
ALOISIO,male
ALOJZY,male
ALONSO,female
ALOYS,male
ALPARSLAN,male
ALPHONS,male
ALPHONSE,male
ALPÁR,male
ALTINA,female
ALWIN,male
ALWINE,female
ALŽBĚTA,female
AMADEO,male
AMADEUS,male
AMALIA,female
AMALIE,female
AMAND,male
AMANDA,female
AMANDUS,male
AMAR,male
AMARYLLIS,female
AMBROS,male
AMBROSIUS,male
AMELIE,female
AMELINA,female
AMER,male
AMERIGO,male
AMINA,female
AMIR,male
AMIRA,female
AMON,male
AMRA,female
AMREI,female
AMRITA,female
AMYN,male
AMÉLIE,female
ANA,female
ANABELL,female
ANAMARIJA,female
ANAS,male
ANASTASIA,female
ANATOL,male
ANATOLE,male
ANATOLY,male
ANCILLA,female
ANDI,male
ANDOR,male
ANDRE,male
ANDREA,female
ANDREAS,male
ANDREI,male
ANDREJ,male
ANDRES,male
ANDREW,male
ANDREY,male
ANDRIJA,male
ANDRINA,female
ANDRZEJ,male
ANDRÁS,male
ANDRÄ,male
ANDRÉ,male
ANDRÉS,male
ANDY,male
ANEL,male
ANES,male
ANESTIS,male
ANETTE,female
ANGEL,male
ANGELA,female
ANGELA MARIA,female
ANGELICA,female
ANGELIKA,female
ANGELINA,female
ANGELINO,male
ANGELO,male
ANGÉLICA,female
ANICA,female
ANIK,female
ANIKA,female
ANITA,female
ANJA,female
ANKE,female
ANN,female
ANNA,female
ANNA KATHARINA,female
ANNA MARIA,female
ANNA-MARIA,female
ANNA-SOPHIA,female
ANNA-SOPHIE,female
ANNA-THERESA,female
ANNABEL,female
ANNALENA,female
ANNALISA,female
ANNAMARIA,female
ANNE,female
ANNE MARIE,female
ANNE-CATHERINE,female
ANNE-MARIE,female
ANNE-SOPHIE,female
ANNEFRIED,female
ANNELIE,female
ANNELIES,female
ANNELIESE,female
ANNELORE,female
ANNEMARIE,female
ANNETT,female
ANNETTE,female
ANNI,female
ANNIE,female
ANNIKA,female
ANNINA,female
ANNJA,female
ANNY,female
ANNÍA,female
ANSELM,male
ANTAL,male
ANTE,male
ANTHONY,male
ANTOINE,male
ANTON,male
ANTONI,male
ANTONIA,female
ANTONIE,female
ANTONIJA,female
ANTONIN,male
ANTONIO,male
ANTONIUS,male
ANTONÍN,male
AQEEL,male
ARA,male
ARABELLA,female
ARASH,male
ARBEN,male
ARBRESHA,female
ARDITA,female
ARI,male
ARIANE,female
ARIBERT,male
ARIEL,male
ARIK,male
ARIS,male
ARISTIDE,male
ARISTIDES,male
ARMAN,male
ARMAND,male
ARMEN,male
ARMIN,male
ARMINAS,male
ARMINIO,male
ARND,male
ARNE,male
ARNIM,male
ARNO,male
ARNOLD,male
ARNOŠT,male
ARNULF,male
ARON,male
ARPAD,male
ARTEM,male
ARTHUR,male
ARTUR,male
ARVID,male
ARVO,male
ASKHAB,male
ASLI,female
ASSUNTA,female
ASTRID,female
ASYA,female
ATANAS,male
ATILLA,male
ATTILA,male
AUGUST,male
AUGUSTA,female
AUGUSTE,female
AUGUSTIN,male
AUGUSTINUS,male
AUGUSTUS,male
AUREL,male
AURELIA,female
AURELIUS,male
AVERILL,male
AVGUST,male
AVGUŠTIN,male
AVIGDOR,male
AVRAHAM,male
AXEL,male
AYA,female
AYGÜL,female
AYLIN,female
BABA,male
BABETT,female
BABETTE,female
BAHNAM,male
BALDUIN,male
BALDUR,male
BALTHASAR,male
BALTHUS,male
BALÁZS,male
BAPTIST,male
BAPTISTA,male
BAPTISTE,male
BARBARA,female
BARBORA,female
BARNABAS,male
BARTHOLD,male
BARTHOLOMÄUS,male
BARTLE,male
BARTLMÄ,male
BARTOLO,male
BARTOLOMĚJ,male
BASIL,male
BASILIA,female
BASTIAN,male
BATYA,female
BEA,female
BEAT,male
BEATA,female
BEATE,female
BEATRICE,female
BEATRIX,female
BEDA,male
BEDRANA,female
BEDŘICH,male
BELA,male
BELACHEW,male
BELINDA,female
BELLA,female
BEN,male
BENEDICT,male
BENEDIKT,male
BENEDIKTUS,male
BENI,male
BENITA,female
BENITIUS,male
BENJAMIN,male
BENNO,male
BENNY,male
BEPPO,male
BEREND,male
BERISLAV,male
BERIT,female
BERIVAN,female
BERKAY,male
BERNAD,male
BERNADETTA,female
BERNADETTE,female
BERNARD,male
BERNARDINO,male
BERNARDO,male
BERND,male
BERNDT,male
BERNHARD,male
BERNHARDIN,male
BERNHARDINE,female
BERNI,male
BERNIE,male
BERNT,male
BERNWARD,male
BERT,male
BERTA,female
BERTHA,female
BERTHOLD,male
BERTIL,male
BERTL,male
BERTOLD,male
BERTRAM,male
BERTRAND,male
BETTA,female
BETTINA,female
BETTY,female
BEVERLY,female
BIANCA,female
BIBIANA,female
BIBIANE,female
BIJAN,male
BIL,male
BILL,male
BILLY,male
BINJAMIN,male
BINO,male
BIRGIT,female
BIRGITTA,female
BIROL,male
BJÖRN,male
BLANCA,female
BLANCHE,female
BLANKA,female
BLAS,male
BLASIUS,male
BOB,male
BOBAN,male
BOBBIE,female
BOBBY,male
BODO,male
BOGDAN,male
BOHDAN,male
BOHUMIL,male
BOHUSLAV,male
BOJAN,male
BOJANA,female
BONAVENTURA,male
BONIFAZ,male
BORIS,male
BORISZ,male
BORROMÄUS,male
BORTOLO,male
BORUT,male
BORYS,male
BOTHO,male
BOY,male
BOŠKO,male
BOŽO,male
BRANIMIR,male
BRANKA,female
BRANKO,male
BRENDAN,male
BRETT,male
BRIAN,male
BRIGID,female
BRIGITA,female
BRIGITTA,female
BRIGITTE,female
BRITA,female
BRITTA,female
BRONISLAO,male
BRONISŁAW,male
BRUCE,male
BRUNETTA,female
BRUNHILDA,female
BRUNHILDE,female
BRUNO,male
BUKU,male
BURAK,male
BURCARDO,male
BURCHARD,male
BURGHARD,male
BURHAN,male
BURKHARD,male
BÄRBEL,female
BÉATRICE,female
BÉLA,male
BÉRÉNICE,female
BÓDOG,male
BÖRRIES,male
BÜLENT,male
BÜNYAMIN,male
CAJETAN,male
CALASANZ,male
CAMILL,male
CAMILLA,female
CAMILLO,male
CAN,male
CARA,female
CAREL,male
CARIN,female
CARINA,female
CARL,male
CARL MICHAEL,male
CARL-HEINZ,male
CARLA,female
CARLO,male
CARLOS,male
CARMELLA,female
CARMEN,female
CAROLA,female
CAROLE,female
CAROLIN,female
CAROLINA,female
CAROLINE,female
CAROLUS,male
CARPOFORO,male
CARRIE,female
CARRY,male
CARSTEN,male
CASIMIR,male
CASPAR,male
CASPER,male
CASSIAN,male
CATALINA,female
CATARINA,female
CATERINA,female
CATHARINA,female
CATHERINA,female
CATHERINE,female
CATHY,female
CATO,male
CATRIN,female
CECIL,male
CECILE,female
CECILY,female
CELIA,female
CELINA,female
CELINE,female
CEM,male
CENZI,female
CESAR,male
CESARE,male
CESUR,male
CHAIM,male
CHANEL,female
CHANTAL,female
CHARLEE,female
CHARLES,male
CHARLIE,male
CHARLOTTE,female
CHARLY,male
CHAVA,female
CHERRY,female
CHERYL,female
CHES,male
CHIARA,female
CHRIS,male
CHRISTA,female
CHRISTA-MARIA,female
CHRISTABEL,female
CHRISTEL,female
CHRISTIAAN,male
CHRISTIAN,male
CHRISTIANA,female
CHRISTIANE,female
CHRISTIN,female
CHRISTINA,female
CHRISTINE,female
CHRISTL,female
CHRISTOF,male
CHRISTOFER,male
CHRISTOFF,male
CHRISTOPH,male
CHRISTOPH ANTON,male
CHRISTOPHE,male
CHRISTOPHER,male
CHRYSOSTOMUS,male
CILLI,female
CIRILLO,male
CIRO,male
CLAIRE,female
CLARA,female
CLARISSA,female
CLARISSE,female
CLAUDE,female
CLAUDIA,female
CLAUDIO,male
CLAUDIUS,male
CLAUS,male
CLEMENS,male
CLEMENTINA,female
CLEMENTINE,female
CLIFF,male
CLOTILDE,female
COCO,female
COLETTE,female
COLIN,male
CONNY,male
CONRAD,male
CONSTANCE,female
CONSTANTIN,male
CONSTANTINA,female
CONSTANZE,female
CONSUELO,female
CORBINIAN,male
CORDULA,female
CORFITZ,male
CORFIZ,male
CORINA,female
CORINNA,female
CORINNE,female
CORNELIA,female
CORNELIE,female
CORNELIO,male
CORNELIS,male
CORNELIUS,male
COSIMA,female
COSMAS,male
CRISTIANO,male
CRISTINA,female
CRISTOFORO,male
CRYSTAL,female
CSABA,male
CURD,male
CURT,male
CVETKA,female
CYRIAK,male
CYRIL,male
CYRILL,male
CZESŁAW,male
CÄCILIA,female
CÄCILIE,female
CÄSAR,male
CÉCILE,female
CÉLINE,female
CÖLESTIN,male
DAGMAR,female
DAGNY,female
DAGOBERT,male
DAISY,female
DAJANA,female
DALAL,female
DALIA,female
DALIBOR,male
DAMIAN,male
DAMIR,male
DAN,male
DANA,female
DANI,female
DANICA,female
DANIEL,male
DANIELA,female
DANIELLE,female
DANIJEL,male
DANILO,male
DANIS,male
DANJA,female
DANKA,female
DANNY,male
DANUTA,female
DANY,female
DARIA,female
DARIJO,male
DARIO,male
DARIUSZ,male
DARKO,male
DAVE,male
DAVID,male
DAVOR,male
DEAN,male
DEBORAH,female
